46,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,17.0,12.0,30.0,11.0,8.0,14.0,22.0,13.0,8.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,7.0,8.0,6.0,5.0,10.0,11.0,8.0,4.0,9.0,1.0,5.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,4.0,14.0,27.0,48.0,30.0,48.0,54.0,41.0,33.0,32.0,16.0,16.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,2.0,8.0,9.0,20.0,23.0,26.0,20.0,22.0,25.0,27.0,20.0,15.0,16.0,8.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
54,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,7.0,11.0,18.0,24.0,17.0,17.0,9.0,7.0,11.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0,0.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,7.0,4.0,13.0,11.0,16.0,26.0,17.0,10.0,13.0,13.0,10.0,10.0,5.0,8.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,9.0,15.0,12.0,9.0,10.0,19.0,17.0,17.0,15.0,8.0,5.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,5.0,9.0,9.0,6.0,6.0,12.0,14.0,9.0,4.0,8.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,4.0,2.0,5.0,1.0,2.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,6.0,14.0,10.0,36.0,34.0,31.0,26.0,23.0,26.0,20.0,12.0,14.0,8.0,7.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
